elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
86,HASS DRIVE_0_id_7108,Low Volume,ac,81.39,81.39,81.39,81.39,81.39,81.39,81.39,81.39,81.39,81.39,81.39,81.39,81.39,81.39,81.39,81.39
87,PRESTONS RD_4510_id_1934,Arterial,seal,88.23,51.86,51.86,51.86,51.86,51.86,51.86,51.86,51.86,51.86,51.86,51.86,46.94,46.94,46.94,46.94
88,SUMMIT RD_24806_id_2327,Access,seal,77.63,77.63,77.63,77.63,77.63,77.63,76.96,76.96,76.96,76.96,76.96,76.96,76.96,76.96,76.96,76.96
89,HERBERT STREET_802_id_139,Access,seal,77.98,77.98,77.98,77.98,77.81,77.81,77.81,77.81,77.81,77.81,77.81,77.81,77.81,77.81,77.81,77.81
90,POOLES ROAD_402_id_471,Secondary Collector,ac,58.72,58.72,58.72,58.72,58.72,58.72,58.72,58.72,58.72,58.72,58.72,58.72,58.72,58.72,58.72,58.72
91,ACHILLES ST_330_id_2823,Secondary Collector,seal,75.88,49.47,49.47,49.47,49.47,49.47,49.47,49.47,49.47,47.39,47.39,47.39,47.39,47.39,47.39,47.39
92,CANAL ROAD_3000_id_151,Regional,seal,49.39,49.39,49.39,49.39,49.39,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,44.35
93,TAURIKURA DRIVE (WESTBOUND)_1397_id_2137,Arterial,ac,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,66.77
94,LOOKER ROAD_15970_id_1716,Low Volume,seal,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,88.68,87.24,87.24,87.24,87.24,87.24
95,STEWART ST_0_id_2297,Secondary Collector,seal,7.94,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91
96,HARPER AVE 2 SOUTH_697_id_2778,Regional,seal,36.77,36.77,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,23.01,23.01,23.01
97,BUCKLANDS CRESCENT_164_id_1365,Low Volume,ac,90.37,90.37,90.37,90.37,90.37,90.37,90.37,90.37,90.37,90.37,90.37,90.37,90.37,90.37,90.37,90.37
98,PINEHAVEN RD/WYNDHAM RD ROUNDABOUT_00000,Primary Collector,ac,58.86,58.86,58.86,58.86,58.86,58.86,58.86,58.86,58.86,58.86,58.86,58.86,58.86,58.86,58.86,58.86
99,AROWHENUA STATION ROAD_1550_id_32,Secondary Collector,seal,70.52,70.52,70.52,70.52,70.52,70.52,70.52,70.52,70.52,70.52,70.52,70.52,70.52,70.52,70.52,66.03
100,WINCHESTER-HANGING ROCK ROAD_12500_id_1015,Access,seal,80.89,80.89,80.89,80.89,80.89,80.89,80.89,80.89,80.89,80.89,80.89,80.89,80.89,80.89,80.89,80.89
101,WHARF STREET_267_id_661,Primary Collector,seal,7.94,7.94,7.94,7.94,7.94,7.94,57.15,56.71,56.71,56.71,56.71,56.71,56.71,56.71,56.71,56.71
102,BUSCOT GATE_0_id_404,Low Volume,ac,86.57,86.57,86.57,86.57,86.57,86.57,86.57,86.57,86.57,93.51,93.51,93.51,93.51,93.51,93.51,93.51
103,RABY LANE_0_id_7095,Access,ac,87.72,87.72,87.72,87.72,87.72,87.72,87.72,87.72,87.72,87.72,87.72,87.72,87.72,87.72,87.72,87.72
104,TANCRED STREET (RAKAIA)_714_id_730,Low Volume,seal,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,89.13,89.13,89.13,89.13,89.13,89.13,89.13
105,WHITBY ST_216_id_2610,Secondary Collector,seal,91.94,91.94,91.94,91.94,91.94,91.86,91.86,91.86,91.86,91.86,91.86,91.86,91.86,91.86,91.86,91.86
106,MCLEANS ISLAND RD_8778_id_1588,Primary Collector,seal,53.02,53.02,53.02,53.02,52.77,52.77,52.77,52.77,52.77,52.77,52.77,52.77,52.77,52.77,52.77,47.84
107,THOMPSONS TRACK_22500_id_591,Primary Collector,seal,56.11,40.03,40.03,40.03,40.03,40.03,40.03,40.03,40.03,40.03,40.03,40.03,36.61,36.61,36.61,36.61
108,HINDS RIVER ROAD_0_id_282,Low Volume,seal,88.17,88.17,88.17,88.17,88.17,88.17,88.17,88.17,88.17,88.17,88.17,86.69,86.69,86.69,86.69,86.69
109,VICTORIA AVE_502_id_5648,Arterial,ac,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,32.81,32.81,32.81,32.81,32.81,32.81,32.81,32.81
110,BONNINGTONS ROAD_1179_id_71,Low Volume,seal,88.77,88.77,88.77,88.77,88.77,88.77,88.77,88.77,88.77,88.77,88.77,88.77,88.77,88.77,88.77,86.53
111,BREMNERS ROAD_0_id_77,Primary Collector,ac,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34
112,FLINDERS RD_649_id_2729,Access,seal,83.05,83.05,83.05,83.41,83.41,83.41,83.41,83.41,83.41,83.41,83.41,83.41,83.41,83.41,80.5,80.5
113,ELLES RD_3341_id_5350,Arterial,ac,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,43.93,43.93,43.93
114,FOURTH AVENUE (WEST)_251_id_176,Low Volume,ac,93.28,93.28,93.28,93.28,93.28,93.28,93.28,93.28,93.28,93.28,93.28,93.28,93.28,93.28,93.28,93.28
