elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
111,BREMNERS ROAD_0_id_77,Primary Collector,ac,2457,3346.24614,4396.819,5543.19835,6785.38418,8023.97296,9183.36199,10263.79973,11272.64049,12222.21222,13118.19673,13960.59402,14749.4041,15484.62697,16192.16437,16886.16431
112,FLINDERS RD_649_id_2729,Access,seal,804,1256.29578,1793.1273,2414.49456,0,0,158.39957,387.71005,513.57295,1715.21249,2027.7644,2428.19947,2940.87062,0,0,436.97592
113,ELLES RD_3341_id_5350,Arterial,ac,93261.80002,118496.29864,133686.37867,141320.33976,145940.29695,148779.19777,150971.04949,153272.99558,155713.63022,0,0,0,563.868,738.82593,1801.10929,2492.04918
114,FOURTH AVENUE (WEST)_251_id_176,Low Volume,ac,2491.90831,3460.8898,4439.63663,5400.86373,6361.42429,7321.3183,8280.54576,9239.10667,10209.81654,11209.40721,12268.62763,13398.25933,14598.3023,15868.75655,17215.58574,18673.44295
115,HAY ST_628_id_1101,Primary Collector,seal,1661,2516.33903,3645.18862,0,0,0,0,0,358.49088,2012.20788,2624.6765,4262.55347,5434.42825,6959.32897,0,0
116,STRICKLAND ST_722_id_2315,Primary Collector,ac,5400,6743.98233,7981.1723,9116.90178,10151.17078,11083.9793,11915.32733,12645.21489,13307.83527,13923.28858,0,0,0,0,74.25,200.90768
117,AVON RD_0_id_5094,Secondary Collector,seal,0,0,0,0,286.74,342.45635,411.26894,493.17779,1038.1317,1455.38789,2023.74712,2532.81461,0,0,45.37427,102.03221
118,FERGUSSON DRIVE_07197,Arterial,ac,2359.0107,3227.5729,4483.30844,6757.04256,10074.45369,14726.62936,20764.65945,28532.36485,36350.31932,44033.73138,51007.0971,57301.17263,62938.87344,67970.52642,72552.38581,76715.96338
119,HARRIER STREET_510_id_212,Low Volume,ac,2502,2758.63414,3036.52011,3400.43407,3749.19416,4129.53174,4532.75232,4915.79753,5279.54704,5624.44089,5950.60262,6263.63039,6566.14993,6858.16123,7140.25037,7414.4707
120,MANUWAI DRIVE_612_id_356,Low Volume,ac,0,74.15635,160.69989,259.63062,370.94854,499.5565,650.46291,826.67164,1040.43723,1314.1532,1657.24046,2069.699,2551.52883,3122.07401,3806.38942,4614.49448
