elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
127,MESSINES AVENUE_00762,Primary Collector,seal,9.3,9.3,9.3,9.3,9.3,9.3,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87
128,OXFORD STREET_0_id_457,Access,seal,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
129,WAIMARIE ST EXTN_0_id_7119,Access,ac,1,1,1,1,1,1,1,1,1,1,1,1,1,7.89,7.89,7.89
130,MARINE PARADE_695_id_359,Primary Collector,ac,11,11,11,11,11,11,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51
131,TAURIKURA DRIVE (EASTBOUND)_918_id_2139,Arterial,seal,6.95,6.95,6.95,6.95,6.95,6.95,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03
132,SCHOOL RD_01022,Secondary Collector,seal,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,6.87,6.87,6.87,6.87
133,LEADER RD EAST_11200,Secondary Collector,seal,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,7.22,7.22,7.22,7.22,7.22,7.22
134,BAY RD_3223_id_5171,Primary Collector,ac,4.01,4.01,4.01,4.01,4.01,4.01,4.01,4.01,4.01,4.01,4.01,4.01,4.01,6.11,6.11,6.11
135,ALPINE AVE_00000,Access,seal,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.49,8.49,8.49,8.49,8.49,8.49,8.49
136,ISABELLA ST_243_id_5417,Primary Collector,seal,5.19,5.19,5.19,5.19,5.19,5.19,5.19,5.19,5.19,5.19,5.19,5.19,5.19,5.19,5.19,5.19
137,KELLAND HILL ROAD_400_id_470,Primary Collector,seal,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34,4.34
138,OPAKI KAIPARORO ROAD_2880_id_208,Access,seal,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42
139,ANDREW STREET (TU)_6_id_21,Access,seal,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95
140,ENDEAVOUR AVENUE_11_id_155,Access,seal,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,9.64,9.64,9.64,9.64,9.64,9.64,9.64
141,ALEXANDER RD/DANTE RD ROUNDABOUT_00000,Primary Collector,ac,10.1,10.1,10.1,10.1,10.1,10.1,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38
142,EAST STREET_1375_id_182,Arterial,ac,29.6,29.6,29.6,29.6,29.6,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96
143,BALCAIRN AMBERLEY RD_05082,Primary Collector,seal,7,7,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63
144,LEADER RD WEST_08000,Secondary Collector,seal,7.32,7.32,7.32,7.32,7.32,7.32,7.32,7.32,7.06,7.06,7.06,7.06,7.06,7.06,7.06,7.06
145,GORDON STREET_497_id_123,Access,seal,8.59,8.59,8.59,8.59,8.59,8.59,8.59,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51
146,LINE ROAD_10114_id_344,Secondary Collector,seal,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63
147,WINCHESTER AVENUE_00000,Low Volume,seal,12.04,12.04,12.04,12.04,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95
148,MAFFEYS RD_143_id_1490,Secondary Collector,seal,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62
149,LEINSTER AVENUE_6_id_314,Access,ac,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,11.75,11.75
150,TAKAHE STREET_4_id_344,Access,seal,11.62,11.62,11.62,11.62,11.62,11.62,11.62,11.62,11.62,11.62,11.62,11.62,11.62,11.62,11.62,11.42
