elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
139,ANDREW STREET (TU)_6_id_21,Access,seal,0.04,0.18,0.35,0,0,0,0,0,0.1,0.24,0.4,0.58,0.78,0,0,0
140,ENDEAVOUR AVENUE_11_id_155,Access,seal,0,0.11,0.23,0.36,0.51,0.68,0,0,0,0,0,0,0,0,0,0
141,ALEXANDER RD/DANTE RD ROUNDABOUT_00000,Primary Collector,ac,0,0.12,0.26,0.41,0.59,0.78,0.99,1.22,1.53,1.9,2.35,2.88,3.47,4.15,4.97,5.98
142,EAST STREET_1375_id_182,Arterial,ac,0,0.11,0.25,0.39,0.56,0.74,0.94,1.16,1.43,1.77,2.18,2.66,3.2,3.82,4.53,5.4
143,BALCAIRN AMBERLEY RD_05082,Primary Collector,seal,0,0.1,0.21,0,0,0,0,0,0,0,0,0.1,0.25,0.42,0,0
144,LEADER RD WEST_08000,Secondary Collector,seal,0,0,0.1,0.21,0.34,0.48,0.64,0,0,0,0,0,0,0,0,0
145,GORDON STREET_497_id_123,Access,seal,0,0.1,0.21,0.33,0.47,0,0,0,0,0,0,0,0,0.1,0.24,0.39
146,LINE ROAD_10114_id_344,Secondary Collector,seal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,WINCHESTER AVENUE_00000,Low Volume,seal,0,0.1,0.22,0.35,0,0,0,0,0,0,0,0,0,0.1,0.22,0.36
148,MAFFEYS RD_143_id_1490,Secondary Collector,seal,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
149,LEINSTER AVENUE_6_id_314,Access,ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,TAKAHE STREET_4_id_344,Access,seal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,ESTUARY VIEW ROAD_18_id_1526,Access,ac,0,0,0,0,0.1,0.21,0.33,0.47,0.63,0.8,0.98,1.18,1.42,1.71,2.07,2.48
152,HUNTINGDON AVENUE_1078_id_5030,Low Volume,seal,0.09,0.19,0.31,0.45,0.59,0.76,0.94,1.13,0,0,0.57,0.78,1.04,1.34,1.67,2.16
153,ELM CRES_0_id_5351,Access,seal,0.03,0.2,0.38,0.58,0,0,0,0,0,0.1,0.22,0.36,0.52,0.7,0.9,1.11
154,BUCCLEUGH ST_193_id_383,Access,seal,0,0,0,0,0.1,0.2,0.32,0.46,0.61,0,0,0,0,0,0.1,0.23
155,HILLSTONE AVENUE_4_id_237,Access,seal,0.12,0.28,0,0,0,0,0,0,0,0,0,0,0.1,0.23,0.37,0.54
156,EARL ROAD_1680_id_265,Primary Collector,seal,0,0.11,0.23,0.36,0.51,0,0,0,0,0,0,0,0,0.1,0.23,0.39
157,GARGAN ROAD_327_id_2174,Access,ac,0,0,0,0,0,0.1,0.21,0.33,0.47,0.63,0.8,0.98,1.18,1.42,1.71,2.06
158,R72 - GERALDINE-ARUNDEL ROAD_4600_id_1695,Primary Collector,seal,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
159,GRANGE ROAD_1654_id_196,Primary Collector,seal,0,0,0.1,0.22,0,0,0,0,0,0,0,0.1,0.32,0.57,0.87,0
160,HANRAHAN STREET_435_id_253,Access,block,0,0.11,0.24,0.39,0.55,0.73,0.93,1.14,1.4,1.72,2.12,2.58,3.1,3.7,4.36,5.19
161,JETTY ROAD_0_id_449,Arterial,seal,0,0,0,0,0.1,0.21,0.34,0.48,0.63,0.8,0.99,0,0,0,0,0
162,DOUGLAS ST_14_id_257,Primary Collector,ac,0,1.07,0,0,0,0,0,0,0,0,0,0.1,0.22,0.35,0.5,0.67
163,ELM STREET_00238,Access,seal,0.03,1,2.11,3.36,4.75,6.27,7.97,9.89,12.03,14.39,16.98,19.78,22.8,0,0,0
164,CHERTSEY LINE ROAD_1191_id_119,Access,seal,0,0.1,0.22,0.35,0.5,0.66,0.84,1.03,1.24,1.5,0,0,0.75,0.96,1.2,1.48
165,R72 - WINCHESTER-GERALDINE ROAD_8000_id_1020,Arterial,seal,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.25,0,0,0
166,PONDEROSA GROVE_00000,Low Volume,seal,0,0.12,0.25,0.4,0.57,0.75,0,0,0,0,0,0,0,0,0,0.1
167,BARROW ST EAST_214_id_1750,Access,seal,0,0,0,0,0.1,0.22,0,0,0,0,0,0.1,0.23,0.38,0.55,0.74
168,OLD NORTH ROAD_6_id_671,Arterial,ac,0,0.27,0.62,1.04,1.63,2.51,3.68,0,0,0,0,0,0,0,0,0
169,JEFFS WAY_4_id_2379,Low Volume,ac,0,0,0,0.1,0.22,0.35,0.49,0.65,0.83,1.02,1.22,1.48,1.8,2.18,2.61,3.1
170,HERBERT ST_239_id_5396,Primary Collector,ac,0,0.12,0.26,0.42,0.59,0.79,1,1.24,1.55,1.93,0,0,0,0,0,0
171,SPEARGRASS GROVE_00245,Low Volume,seal,0,0,0,0.1,0.21,0.33,0.47,0.63,0.8,0.98,1.18,0,0,0.59,0.79,1.03
172,THOMPSONS TRACK_22960_id_591,Primary Collector,seal,0,0,0,0,0,0,0,0,0,0,0.1,0.25,0,0,0,0
173,ROTHERHAM RD NORTH_02433,Primary Collector,seal,0,0,0,0,0,0.1,0.22,0.35,0,0,0,0,0,0,0,0
174,WALLACEVILLE ROAD_02931,Primary Collector,ac,0,0.11,0.24,0.38,0.54,0.71,0.91,1.11,1.36,1.67,2.04,2.48,2.99,3.56,4.2,4.97
175,FOYLE ST EAST_297_id_1760,Access,seal,0.04,0.18,0.34,0.51,0,0,0,0,0,0.1,0.23,0.38,0.56,0.75,0.96,0
176,EASTERN TCE_955_id_796,Secondary Collector,seal,0.07,0.46,0.9,0,0,0,0,0,0,0,0.1,0.24,0.4,0.58,0,0
