elem_index,area_name,onrc,surf_class,treat_2022,reason_2022,comment_2022,treat_2023,reason_2023,comment_2023,treat_2024,reason_2024,comment_2024,treat_2025,reason_2025,comment_2025,treat_2026,reason_2026,comment_2026,treat_2027,reason_2027,comment_2027,treat_2028,reason_2028,comment_2028,treat_2029,reason_2029,comment_2029,treat_2030,reason_2030,comment_2030,treat_2031,reason_2031,comment_2031,treat_2032,reason_2032,comment_2032,treat_2033,reason_2033,comment_2033,treat_2034,reason_2034,comment_2034,treat_2035,reason_2035,comment_2035,treat_2036,reason_2036,comment_2036
918,FLOWER ST_0_id_2733,Access,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =0.73; sdi =1.11; age =20.4,mesh_cracks =0.65; shoving =0.52; potholes =0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.53; sdi =2.54; age =9,mesh_cracks =1.61; shoving =1.32; potholes =0.73
919,FITZGERALD ROAD_0_id_204,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.36; sdi =1.27; age =11.4,mesh_cracks =1.88; shoving =0.94; potholes =0.22,,,,,,,,,,,,,,,,,,,,,
920,BEECH COURT_3_id_955,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.99; sdi =1.59; age =30.6,mesh_cracks =1.62; shoving =1.49; potholes =1.5,,,,,,,,,,,,
921,SECOND AVENUE SERVICE LANE (RP302 LHS)_124_id_795,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,MCLENNONS ROAD_0_id_396,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.49; sdi =2.37; age =21.5,mesh_cracks =2.67; shoving =2.2; potholes =2.16,,,,,,
923,JOHN TALBOT ROAD_2750_id_452,Access,seal,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =0.9; sdi =0.81; age =21.7,mesh_cracks =1.09; shoving =0.72; potholes =0.68,,,,,,,,,,,,,,,,,,,,,,,,
924,TAWAI DELL_15_id_1249,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,STONYHURST RD - STONYHURST_06531,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,HARRIS STREET (PLPT)_400_id_385,Low Volume,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =0.73; sdi =0.9; age =19.3,mesh_cracks =0.66; shoving =0.52; potholes =0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.53; sdi =2.36; age =9,mesh_cracks =1.6; shoving =1.3; potholes =0.78
927,RUBY AVE_286_id_3564,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,NORTHPARK ROAD_335_id_439,Access,block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,INLAND KAIKOURA RD_09300,Primary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.38; sdi =1.25; age =11.1,mesh_cracks =1.93; shoving =0.83; potholes =0.22,,,,,,,,,,,,,,,,,,
930,TERRACE RD_02958,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.17; sdi =2.21; age =23.1,mesh_cracks =2.32; shoving =1.87; potholes =1.82,,,,,,,,,
931,POWNALL STREET_1689_id_309,Primary Collector,seal,,,,,,,ChipSeal,pdi =1.84; sdi =1.24; age =16.5,mesh_cracks =1.04; shoving =0.11; potholes =0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =5.14; sdi =1.91; age =12,mesh_cracks =1.43; shoving =0.98; potholes =0.65
932,SOMERTON ROAD_1650_id_556,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.82; sdi =1.74; age =11.5,mesh_cracks =2.39; shoving =1.28; potholes =0.64,,,,,,,,,,,,,,,,,,
933,GAMMACK STREET_784_id_316,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.24; sdi =1.51; age =9.5,mesh_cracks =1.76; shoving =1.25; potholes =0.64,,,,,,,,,,,,
934,BOWER AVE_560_id_311,Primary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,CROSSES RD_00316,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.37; sdi =2.58; age =28.1,mesh_cracks =1.42; shoving =1.24; potholes =1.23,,,,,,,,,,,,,,,
936,S.L. CHURCH ST_7_id_808,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =3.47; sdi =2.02; age =22.3,mesh_cracks =3.2; shoving =0; potholes =0
937,ORTON-RANGITATA MOUTH ROAD_6500_id_689,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.15; sdi =1.94; age =14.7,mesh_cracks =2.82; shoving =1.44; potholes =0.81,,,,,,,,,,,,
938,ARUNDEL GATE_0_id_127,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,LINE ROAD_8414_id_344,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.61; sdi =1.55; age =12.4,mesh_cracks =2.49; shoving =0.94; potholes =0.21,,,,,,,,,,,,
940,OLD MAIN SOUTH ROAD_1950_id_670,Access,seal,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.52; sdi =1.62; age =12.5,mesh_cracks =2.22; shoving =1.81; potholes =0.51,,,,,,,,,,,,,,,,,,,,,,,,
941,ARMSTRONGS RD_00000,Secondary Collector,seal,,,,,,,,,,,,,ChipSeal,pdi =3.38; sdi =0.92; age =14.1,mesh_cracks =0.47; shoving =10.2; potholes =0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,LOCK ST_139_id_5472,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.67; sdi =1.56; age =24.1,mesh_cracks =1.34; shoving =1.23; potholes =1.23,,,,,,,,,,,,,,,
943,SMART MUNRO ROAD_5527_id_1845,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.15; sdi =2; age =21.5,mesh_cracks =2.32; shoving =1.85; potholes =1.81,,,,,,,,,
944,AVONHEAD RD 1_2838_id_155,Primary Collector,seal,,,,,,,,,,ChipSeal,pdi =0.7; sdi =0.57; age =19.9,mesh_cracks =1.17; shoving =0.26; potholes =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.91; sdi =2.73; age =10,mesh_cracks =2.74; shoving =1.26; potholes =0.69
945,MOUNT MARUA DRIVE_00847,Low Volume,seal,,,,SecondCoat,pdi =0; sdi =0; age =15.1,mesh_cracks =0; shoving =0; potholes =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,MCCRORYS ROAD_160_id_384,Access,seal,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.14; sdi =1.04; age =13.3,mesh_cracks =1.44; shoving =0.88; potholes =0.85,,,,,,,,,,,,,,,,,,,,,
947,TALBOT ST_120_id_5615,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,MOON RIDGE ROAD_00500,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,WAITOHI-TEMUKA ROAD_4800_id_982,Secondary Collector,seal,,,,,,,,,,,,,ChipSeal,pdi =0.51; sdi =1.04; age =14.5,mesh_cracks =0.68; shoving =0.39; potholes =0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,BACK TRACK_3100_id_40,Access,seal,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.09; sdi =1.01; age =21.5,mesh_cracks =1.34; shoving =0.88; potholes =0.84,,,,,,,,,,,,,,,,,,,,,
951,LEVELS VALLEY ROAD_2400_id_516,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.9; sdi =2.64; age =18.4,mesh_cracks =3.47; shoving =2.12; potholes =1.45
952,PARKINSONS ROAD_240_id_5261,Low Volume,seal,,,,,,,,,,ChipSeal,pdi =1.28; sdi =1.28; age =31.5,mesh_cracks =3.74; shoving =0.22; potholes =0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,CORNWALL STREET_1316_id_81,Access,seal,,,,,,,,,,ChipSeal,pdi =1.61; sdi =1.7; age =21.5,mesh_cracks =3.52; shoving =0.29; potholes =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,UNUTOTO PLACE_0_id_7097,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,ASHLEY PLACE_253_id_2047,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,JANAL PL_0_id_3457,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,WORKS ROAD_30_id_662,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =4.18; sdi =3.85; age =10.4,mesh_cracks =11.83; shoving =0.7; potholes =0,,,,,,,,,,,,,,,,,,
958,CATHERWOOD AVENUE_16_id_110,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,PEMBERTON CRESCENT_423_id_457,Access,seal,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =0.94; sdi =1.06; age =16.7,mesh_cracks =0.81; shoving =0.68; potholes =0.68,,,,,,,,,,,,,,,,,,,,,,,,
960,KING STREET (TKA)_834_id_487,Primary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,GRAYS RD_00000,Access,seal,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.18; sdi =4.01; age =12.1,mesh_cracks =1.34; shoving =0.94; potholes =0.33,,,,,,,,,,,,,,,,,,,,,,,,
962,ST LEONARDS RD_00710,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.49; sdi =1.93; age =11.1,mesh_cracks =2.33; shoving =0.83; potholes =0.21,,,,,,,,,,,,,,,,,,,,,
963,SUTHERLAND ROAD_195_id_827,Secondary Collector,seal,,,,,,,,,,,,,ChipSeal,pdi =0.55; sdi =0.41; age =14.7,mesh_cracks =0.48; shoving =0.37; potholes =0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,PALM DR_120_id_3333,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,DAWSONS ROAD_144_id_156,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.2; sdi =2.05; age =24.6,mesh_cracks =2.45; shoving =1.87; potholes =1.81,,,,,,,,,
966,FRASER ROAD_0_id_309,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.83; sdi =2.58; age =12.5,mesh_cracks =3.43; shoving =2.09; potholes =1.44,,,
967,METZGER ST_898_id_5503,Secondary Collector,seal,,,,,,,,,,ChipSeal,pdi =0.4; sdi =0.43; age =17.1,mesh_cracks =0.39; shoving =0.24; potholes =0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.3; sdi =2.22; age =10,mesh_cracks =1.59; shoving =0.99; potholes =0.42
968,MCKEOWN ROAD_2600_id_638,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.65; sdi =2.34; age =16.7,mesh_cracks =3.24; shoving =1.85; potholes =1.19
969,RIMUTAKA STREET_00000,Access,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =1; sdi =1.71; age =12.1,mesh_cracks =1.37; shoving =0.95; potholes =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,WAIPOPO ROAD_353_id_978,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.7; sdi =1.84; age =15.3,mesh_cracks =1.96; shoving =1.63; potholes =0.96,,,,,,,,,,,,,,,
971,PAPAMOA BEACH ROAD_6630_id_449,Arterial,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UH,pdi =41.07; sdi =2.97; age =18.9,mesh_cracks =4.79; shoving =90.89; potholes =4.08,SecondCoat,,,,,,,,,,,,,,
972,ARGYLL ROAD_691_id_23,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.42; sdi =2.76; age =13,mesh_cracks =1.31; shoving =0.82; potholes =0.22,,,,,,,,,,,,,,,,,,
973,ONSLOW ST(BLF)_207_id_1890,Access,seal,,,,,,,,,,,,,ChipSeal,pdi =1.17; sdi =0.65; age =22.1,mesh_cracks =0.47; shoving =0.37; potholes =0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.53; sdi =2.62; age =9,mesh_cracks =1.62; shoving =1.32; potholes =0.73
974,OPAKI KAIPARORO ROAD_25015_id_208,Access,seal,,,,,,,,,,ChipSeal,pdi =1.97; sdi =0.68; age =18.5,mesh_cracks =0.88; shoving =2.09; potholes =0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,KISSEL ST_0_id_1347,Access,seal,,,,ChipSeal,pdi =6.28; sdi =5.93; age =29.6,mesh_cracks =19.69; shoving =1.25; potholes =0,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =4.18; sdi =4.58; age =7,mesh_cracks =12.05; shoving =0.7; potholes =0.1,,,,,,,,,,,,,,,
976,BOILING DOWN ROAD_580_id_91,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.27; sdi =1.15; age =9.8,mesh_cracks =1.88; shoving =0.82; potholes =0.1,,,,,,,,,,,,,,,,,,,,,
977,PETER STREET WEST_0_id_469,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UM,pdi =40.68; sdi =33.06; age =21.6,mesh_cracks =87.55; shoving =2.4; potholes =2.07,SecondCoat,,,,,,,,,,,
978,ROBINSON ROAD_1500_id_784,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.9; sdi =2.65; age =18.6,mesh_cracks =3.42; shoving =2.24; potholes =1.47
979,MOORE STREET_00000,Access,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =0.76; sdi =0.58; age =28.9,mesh_cracks =0.68; shoving =0.53; potholes =0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,GOODWIN ROAD_2800_id_339,Access,seal,,,,,,,,,,ChipSeal,pdi =0.27; sdi =6.75; age =16.7,mesh_cracks =0.29; shoving =0.24; potholes =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,MARAMA CRES_0_id_1524,Secondary Collector,seal,,,,,,,,,,ChipSeal,pdi =1.79; sdi =1.29; age =5.1,mesh_cracks =3.36; shoving =1.37; potholes =0.1,,,,,,,,,,,,,,,,ChipSeal,pdi =0.98; sdi =1.47; age =5,mesh_cracks =1.4; shoving =0.7; potholes =0.24,,,,,,,,,,,,,,,,ChipSeal,pdi =0.99; sdi =1.53; age =5,mesh_cracks =1.45; shoving =0.7; potholes =0.24
982,DEANS AVE 3 EAST_950_id_704,Regional,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,HENDERSON CRESCENT_503_id_230,Access,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =3.5; sdi =0.75; age =11,mesh_cracks =1.02; shoving =0.7; potholes =0,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,ARGELINS RD_00945,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.36; sdi =1.32; age =13.1,mesh_cracks =0.98; shoving =1.12; potholes =0.49,,,,,,,,,,,,,,,,,,,,,,,,
985,PARK STREET_0_id_462,Secondary Collector,seal,,,,,,,,,,,,,ChipSeal,pdi =0.59; sdi =0.44; age =24.5,mesh_cracks =0.56; shoving =0.38; potholes =0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.2; sdi =2.07; age =10,mesh_cracks =1.47; shoving =0.85; potholes =0.4
986,ROTHESAY LANE_66_id_988,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,TOTARA STREET (PLPT)_4_id_948,Low Volume,seal,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.56; sdi =1.61; age =13.7,mesh_cracks =3.27; shoving =0.66; potholes =0.67,,,,,,,,,,,,,,,,,,,,,,,,
988,JONATHON STREET_258_id_262,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,BLENHEIM RD 3 SOUTH_4582_id_294,Regional,ac,,,,,,,RehabAC_UH,pdi =77.77; sdi =66.74; age =16.7,mesh_cracks =218.38; shoving =1.02; potholes =4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,SECOND ST_217_id_5067,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.44; sdi =2.35; age =12.1,mesh_cracks =2.83; shoving =2.01; potholes =1.36,,,,,,,,,,,,
991,ROXBURGH PLACE_0_id_801,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,RIMU ST_0_id_5570,Access,seal,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.53; sdi =0.91; age =15.1,mesh_cracks =0.97; shoving =2.29; potholes =0.84,,,,,,,,,,,,,,,,,,,,,
993,OLD GIG ROAD_0_id_795,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =3.09; sdi =3.45; age =14.6,mesh_cracks =3.16; shoving =2.68; potholes =2.1
994,LIME ST_0_id_5466,Access,seal,,,,ChipSeal,pdi =3.56; sdi =1.13; age =15.1,mesh_cracks =3.39; shoving =0; potholes =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =3.41; sdi =2.11; age =12,mesh_cracks =1.23; shoving =0.83; potholes =0.39
995,HADLOW ROAD_3000_id_372,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.81; sdi =2.5; age =17.8,mesh_cracks =3.19; shoving =2.08; potholes =1.43,,,,,,
996,ORMSBY STREET_287_id_687,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =3.14; sdi =1.64; age =16.8,mesh_cracks =1.91; shoving =0; potholes =2.76,,,
997,NORTHWOOD BLVD 6 ANNABY DRV TO END_381_id_3455,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,BANK STREET_417_id_53,Secondary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,LIFTAN PLACE HAMMERHEAD_0_id_1378,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,BELGRAVE CLOSE_4_id_720,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,BROADHAVEN AVE_1052_id_358,Primary Collector,seal,,,,SecondCoat,pdi =0.56; sdi =0.01; age =7,mesh_cracks =0; shoving =1.85; potholes =0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,MANUKA STREET_775_id_245,Access,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =0.88; sdi =0.65; age =17.5,mesh_cracks =1.16; shoving =0.52; potholes =0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,JOHN ST_743_id_5428,Secondary Collector,seal,,,,,,,ChipSeal,pdi =1.85; sdi =0.12; age =18.1,mesh_cracks =0.22; shoving =0.11; potholes =0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =6.91; sdi =3.65; age =12,mesh_cracks =2.49; shoving =0.99; potholes =0.46
1004,FACTORY ROAD_1509_id_287,Regional,seal,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.57; sdi =1.38; age =11.5,mesh_cracks =2.07; shoving =0.97; potholes =0.35,,,,,,,,,,,,,,,,,,
1005,MELCOMBE STREET RAIL CROSSING SOUTH_10_id_697,Secondary Collector,seal,,,,,,,,,,,,,ChipSeal,pdi =0.57; sdi =0.43; age =28.6,mesh_cracks =0.54; shoving =0.38; potholes =0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.18; sdi =2.03; age =10,mesh_cracks =1.43; shoving =0.84; potholes =0.39
1006,TARA ROAD_1230_id_575,Arterial,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,ALEXANDER ROAD_00996,Primary Collector,seal,,,,,,,ChipSeal,pdi =0.2; sdi =0.51; age =10.3,mesh_cracks =0.32; shoving =0.13; potholes =0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.71; sdi =3.14; age =10,mesh_cracks =6; shoving =1.4; potholes =0.64,,,
1008,MILTON ROAD SOUTH_0_id_412,Secondary Collector,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =0.68; sdi =0.62; age =32.6,mesh_cracks =0.86; shoving =0.54; potholes =0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,CRYSTAL GROVE_00114,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,ROLLESTON STREET EAST_0_id_519,Secondary Collector,seal,,,,,,,,,,,,,ChipSeal,pdi =0.58; sdi =0.51; age =17.3,mesh_cracks =0.52; shoving =0.37; potholes =0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,WAITAHA ROAD_940_id_640,Secondary Collector,seal,,,,ChipSeal,pdi =0.4; sdi =14.43; age =11.7,mesh_cracks =0; shoving =0; potholes =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.51; sdi =2.65; age =12,mesh_cracks =1.63; shoving =1.16; potholes =0.79
1012,WAIPOPO ROAD_2300_id_978,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.67; sdi =2.35; age =16.2,mesh_cracks =3.43; shoving =1.82; potholes =1.15
1013,COONOOR ROAD_6_id_206,Secondary Collector,ac,,,,RehabAC_UM,pdi =76.67; sdi =76.67; age =10.2,mesh_cracks =255.56; shoving =0; potholes =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,EVANS ROAD_797_id_161,Secondary Collector,seal,,,,,,,,,,,,,ChipSeal,pdi =7.64; sdi =2.98; age =9.9,mesh_cracks =7.25; shoving =12.03; potholes =0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =8.74; sdi =4.54; age =10,mesh_cracks =10.67; shoving =10.81; potholes =0.44
1015,WINDERMERE DRIVE_360_id_669,Primary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,LEVELS PLAIN ROAD_1108_id_514,Secondary Collector,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =0.69; sdi =0.62; age =17.5,mesh_cracks =0.85; shoving =0.54; potholes =0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,EDGEWARE RD_0_id_802,Primary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,TERRACE ST_806_id_5620,Access,seal,,,,,,,,,,,,,ChipSeal,pdi =0.61; sdi =0.51; age =21.1,mesh_cracks =0.48; shoving =0.38; potholes =0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,CHEYNE ROAD_1821_id_713,Primary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,RIMU ST SERVICE LN_0_id_3820,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,LINDISFARNE ST_0_id_5467,Primary Collector,seal,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =9.84; sdi =3.22; age =9.1,mesh_cracks =9.48; shoving =0.7; potholes =0.1,,,,,,,,,,,,,,,,,,,,,,,,
1022,MAHUNGA DRIVE_170_id_126,Access,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =1.26; sdi =1.22; age =23.4,mesh_cracks =2.87; shoving =0.51; potholes =0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,ALLENS ROAD_588_id_19,Primary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,ORBELL STREET_525_id_685,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.89; sdi =0.73; age =9.5,mesh_cracks =1.22; shoving =0.7; potholes =0.1,,,,,,,,,,,,
1025,STONY BAY ROAD_0_id_5181,Low Volume,seal,,,,RehabCS_RL,pdi =55.78; sdi =50.85; age =15.5,mesh_cracks =158.43; shoving =26.97; potholes =0.81,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,AKATARAWA ROAD_19404,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.9; sdi =1.77; age =26.2,mesh_cracks =2.93; shoving =1.29; potholes =1.25,,,,,,,,,,,,,,,
1027,POLE ROAD_12111_id_476,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.89; sdi =1.75; age =14.4,mesh_cracks =2.22; shoving =1.52; potholes =1.49,,,,,,,,,,,,
1028,TOTARA PARK NORTHBOUND_00000,Primary Collector,seal,,,,,,,ChipSeal,pdi =0.21; sdi =0.74; age =25.9,mesh_cracks =0.21; shoving =0.12; potholes =0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.59; sdi =2.33; age =10,mesh_cracks =2.03; shoving =1.06; potholes =0.66,,,
1029,STATION STREET_0_id_895,Primary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,AKATARAWA ROAD_12366,Secondary Collector,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =0.96; sdi =1.02; age =20.2,mesh_cracks =1.23; shoving =0.53; potholes =0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
