elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
132,SCHOOL RD_01022,Secondary Collector,seal,9.26,9.26,9.26,9.26,9.26,9.26,9.26,9.26,9.26,9.26,9.26,9.26,9.26,9.26,5.96,5.96
133,LEADER RD EAST_11200,Secondary Collector,seal,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,6.03,6.03,6.03,6.03,6.03,6.03
134,BAY RD_3223_id_5171,Primary Collector,ac,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08
135,ALPINE AVE_00000,Access,seal,5.09,5.09,5.09,5.09,5.09,5.09,5.09,5.09,5.09,4.96,4.96,4.96,4.96,4.96,4.96,4.96
136,ISABELLA ST_243_id_5417,Primary Collector,seal,8.36,8.36,8.36,8.36,8.36,8.36,8.36,8.36,8.36,8.36,3.84,3.84,3.84,3.84,3.84,3.84
137,KELLAND HILL ROAD_400_id_470,Primary Collector,seal,8.71,8.71,8.71,8.71,8.71,8.71,8.71,8.71,8.71,8.71,8.71,8.71,8.71,8.71,6.29,6.28
138,OPAKI KAIPARORO ROAD_2880_id_208,Access,seal,8.28,8.28,8.28,8.28,8.28,8.28,8.28,8.28,8.28,8.28,5.76,5.76,5.76,5.76,5.76,5.76
139,ANDREW STREET (TU)_6_id_21,Access,seal,1,1,1,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.28,2.28,2.28
140,ENDEAVOUR AVENUE_11_id_155,Access,seal,20.7,20.7,20.7,20.7,20.7,20.7,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.91
141,ALEXANDER RD/DANTE RD ROUNDABOUT_00000,Primary Collector,ac,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1
142,EAST STREET_1375_id_182,Arterial,ac,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02
143,BALCAIRN AMBERLEY RD_05082,Primary Collector,seal,9.15,9.15,9.15,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.77,5.77
