elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
129,WAIMARIE ST EXTN_0_id_7119,Access,ac,1,1,1,1,1,1,1,1,1,1,1,1,1,10.57,10.57,10.57
130,MARINE PARADE_695_id_359,Primary Collector,ac,11,11,11,11,11,11,8.74,8.74,8.74,8.74,8.74,8.74,8.74,8.74,8.74,8.74
131,TAURIKURA DRIVE (EASTBOUND)_918_id_2139,Arterial,seal,9.14,9.14,9.14,9.14,9.14,9.14,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13
132,SCHOOL RD_01022,Secondary Collector,seal,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,8.41,8.41,8.41,8.41
133,LEADER RD EAST_11200,Secondary Collector,seal,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,8.6,8.6,8.6,8.6,8.6,8.6
134,BAY RD_3223_id_5171,Primary Collector,ac,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.62,8.62,8.62
135,ALPINE AVE_00000,Access,seal,9.57,9.57,9.57,9.57,9.57,9.57,9.57,9.57,9.57,8.96,8.96,8.96,8.96,8.96,8.96,8.96
136,ISABELLA ST_243_id_5417,Primary Collector,seal,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73
137,KELLAND HILL ROAD_400_id_470,Primary Collector,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138,OPAKI KAIPARORO ROAD_2880_id_208,Access,seal,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13
139,ANDREW STREET (TU)_6_id_21,Access,seal,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,4.53,4.53,4.53,4.53,4.53,4.53,4.53,4.53
140,ENDEAVOUR AVENUE_11_id_155,Access,seal,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,10.21,10.21,10.21,10.21,10.21,10.21,10.21
141,ALEXANDER RD/DANTE RD ROUNDABOUT_00000,Primary Collector,ac,10.1,10.1,10.1,10.1,10.1,10.1,8.83,8.83,8.83,8.83,8.83,8.83,8.83,8.83,8.83,8.83
