elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
190,LOWER DOWNS ROAD_7416_id_354,Access,seal,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
191,METHVEN CHERTSEY ROAD_14000_id_186,Secondary Collector,seal,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
192,DOMAIN AVENUE (TU)_475_id_249,Secondary Collector,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
193,GUSCOTT ROAD_1300_id_369,Access,seal,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
194,TAUNTON WAY_00000,Low Volume,ac,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
195,KEYS STREET_00000,Access,ac,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
196,WRENS ROAD_2493_id_5012,Access,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
197,SEVENTEENTH AVENUE_1091_id_519,Primary Collector,ac,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
198,ARNCLIFF ST_0_id_120,Access,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
199,AMEER STREET_263_id_19,Low Volume,seal,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
200,AINTREE PLACE_13_id_7,Low Volume,seal,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
201,KESTREL AVENUE_5_id_1219,Secondary Collector,ac,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
202,MAIDSTONE RD_1847_id_1495,Primary Collector,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
203,MOORHOUSE AVE 7 SOUTH O/BRIDGE_188_id_2850,Regional,ac,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
204,RACECOURSE ROAD_00023,Access,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
205,BEACONSFIELD FLAT ROAD_1318_id_65,Low Volume,seal,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
206,ANNETTS ROAD_1720_id_28,Access,seal,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
207,LEET ST_1049_id_5459,Secondary Collector,ac,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
208,BUCHANANS RD_1670_id_385,Arterial,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
209,MAELOR PL_0_id_4848,Low Volume,ac,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
210,ARUNDEL-BELFIELD ROAD_1000_id_36,Secondary Collector,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
211,THOMSON STREET_1810_id_592,Low Volume,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
212,PEEL FOREST ROAD_9500_id_209,Secondary Collector,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
213,CARTWRIGHT ROAD_650_id_158,Primary Collector,seal,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
214,PARK TCE_0_id_1849,Primary Collector,ac,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
215,BURROWS STREET_394_id_70,Low Volume,ac,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
216,AKURA ROAD_507_id_1,Arterial,ac,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
217,LEVELS VALLEY ROAD_2007_id_516,Access,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
218,SILVEREYE ST_0_id_4784,Access,ac,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
219,MONTEREY PLACE_00000,Secondary Collector,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
220,HERBERT ST SOUTH_2320_id_5395,Primary Collector,ac,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
221,R72 - GERALDINE-ARUNDEL ROAD_1808_id_1695,Primary Collector,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
222,LAGOON DRIVE._300_id_634,Access,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
223,TUAI ST_0_id_5785,Access,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
